uuid,book_title,commenter,Full_Mask_comment,answer_quote_text,answer_quote_idx,num_sents,close_reading_example,explanation_human,human_eval_set
24150179,aeneid_book6,Conington,"The right meaning of this verse, I have little doubt, has been substantially given by Peerlkamp and Henry, after Serv. Romulus is already marked as a child of upper air (comp. “MASK MASK” v. 568 above) by his father's token, the twocrested helmet. The reference apparently is to the contingency which more or less overshadows all who are in this state of potential existence (note on v. 769), and which Romulus by favour of his future father Mars has in fact already overcome. Henry's objection, that ‘MASK MASK’ in Virg. is restricted to Jupiter, is met by observing that ‘MASK’ here belongs not so much to ‘MASK’ as to ‘MASK MASK’ That the two-crested helmet was distinctive of Mars is, as Henry says, made probable by Val. Max. 1. 8, § 6, taken in conjunction with this passage, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” Heyne remarks that Romulus is constantly represented with a helmet. ‘MASK’ can only refer to ‘MASK MASK’ as ‘MASK’ shows. The only difficulty is in the use of ‘MASK’ in the singular in the sense which, as we have seen, it bears in the plural; but this is not invincible (comp. its application to things vv. 128, 680), and certainly need not lead us to construct ‘MASK’ as gen. pl. with either ‘MASK’ or ‘MASK MASK’ to the detriment of the general sense, though it may make us see some plausibility in Peerlkamp's conj. ‘MASK MASK’ which in an author less well supported by MSS. authority might itself be confused with ‘MASK MASK’ especially with ‘MASK’ preceding. There is however great propriety in the sense of ‘MASK MASK’ as explained above, while ‘MASK’ would add nothing which is not already contained in the line.",,780,0,,,
07874923,aeneid_book6,Conington,"is used not vaguely, as in 4. 103, 341, but strictly, referring to the augury of the twelve vultures and the greatness promised thereby. Romulus takes the auspices, which are the cause of the future glories of his city. Thus we do not need Burmann's ‘MASK MASK’ The apostrophe to Aeneas agrees with ‘MASK MASK’ and is in keeping with the feeling of the passage, the grandeur of Rome being represented as the culmination of all a Trojan's hopes. Isidorus Orig. 18. 1 speaks of the verse as Ennius': but this is supposed to be a mistake, the name of Ennius having arisen from ‘MASK MASK MASK’",,781,0,,,
04691092,aeneid_book6,Conington,"“MASK MASK MASK MASK MASK MASK MASK” 1. 287. ‘MASK MASK’ her greatness of soul. Comp. with Forb. “MASK MASK MASK MASK” MASK , where the sense is parallel, though the construction is not the same. The expression may perhaps be regarded as an expansion of the common Virgilian phrase “MASK MASK” MASK &c.",,782,0,,,
37884671,aeneid_book6,Conington,"See on MASK , where it should have been remarked that ‘MASK’ is abl., ‘MASK’ an ethical dat., as against Peerlkamp, who constructs ‘MASK’ with ‘MASK MASK’ understanding ‘MASK’ “MASK MASK MASK MASK MASK”",,783,0,,,
07127966,aeneid_book6,Conington,"doubtless refers to the great Roman families, such as those mentioned MASK foll., a passage to some extent parallel. Rome is not only the parent of men, but of heroes, as Cybele is the mother of gods. Henry's attempt to understand the passage of Rome as the mother of great nations, with which he aptly compares Byron's parallel of Rome , ‘MASK MASK MASK MASK MASK’ to Niobe (Childe Harold, 4. 78, 79), is ingenious, but seems alien to Virg.'s thought, as in that case we should have had “MASK MASK MASK MASK” or something similar. “MASK MASK MASK” 9. 82.",,784,0,,,
92420537,aeneid_book6,Conington,This description of the progress of Cybele's statue is from MASK foll.: “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK”,,785,0,,,
73543119,aeneid_book6,Conington,"Virg. can hardly mean that the figures of the other gods appear along with Cybele in her car, though that is what his words would seem to suggest: we must suppose then that she is represented with the mien of a proud and happy mother.",,786,0,,,
35558785,aeneid_book6,Conington,"With ‘MASK MASK MASK’ Germ. comp. MASK MASK MASK . “MASK MASK” 7. 562. Ribbeck adopts ‘MASK MASK’ from Rom., Pal., and Med. a m. p., which have ‘MASK’ but the corruption is obvious.",,787,0,,,
09961301,aeneid_book6,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’,,788-807,0,,,
51819172,aeneid_book6,Conington,"in an ordinary passage would be thought either archaic or grandiloquent: but it suits the solemn prophetic enthusiasm of Anchises, as in the well-known passage in the Tempest “MASK MASK MASK MASK MASK MASK MASK” suits the quaint seriousness of Prospero. ‘MASK MASK’ the gens Iulia .",,788,0,,,
87357019,aeneid_book6,Conington,seems to be emphatic— Romans of your own stock. “MASK MASK MASK MASK MASK MASK MASK” 1. 288.,,789,0,,,
15528447,aeneid_book6,Conington,merely i. q. ‘MASK MASK’ the light of the upper world.,,790,0,,,
08674467,aeneid_book6,Conington,"“MASK MASK” was once the reading, but it is found only in inferior MSS. ‘MASK’ refers to C. Julius MASK. ‘MASK MASK MASK’ comp. MASK . “MASK MASK” occurs MASK , in the sense of living through ages, seeing them to their end, as in MASK . Here it can only mean to establish, like “MASK MASK MASK” &c., though the analogy is not very close.",,792,0,,,
56989298,aeneid_book6,Conington,"Saturn was the god of the golden age, 7. 324., MASK , Ov. M. 1. 113, as also the first ruler of Latium 7. 349. Virg. makes the two periods synchronize, which does not agree with Ov. l. c. “MASK MASK” 3. 14. Rom. reads ‘MASK MASK MASK’ which would make a kind of sense, ‘MASK’ being taken with ‘MASK MASK’ but it is evidently no more than a slip.",,793,0,,,
97608678,aeneid_book6,Conington,"seems best taken in its ordinary sense of ‘MASK’ though Wagn. wishes here, and in Lucan 4. 333., 8. 164, to give it the meaning of reaching to a distant spot, as if it were “MASK MASK MASK MASK”—a view which harmonizes with his interpretation of “MASK MASK MASK” 1. 680 note, and is certainly plausible: Peerlkamp however, cited by Forb., justly remarks that the glory of Augustus is enhanced by representing him as having conquered nations beyond the farthest known. “MASK MASK” MASK . The Garamantes were conquered by L. Cornelius Balbus , who triumphed A.U.C. 735: they sent an embassy to Augustus and made a treaty, which in the language of Roman vanity is described as making submission. This passage then, as Heyne remarks, would be written in the last years of Virg.'s life. ‘MASK’ MASK note. The reference may be, as Heyne remarks, to the restoration of the Roman standards by the Parthians and the Indian embassy to Augustus while in Syria A.U.C. 734. It seems best to change the comma after ‘MASK’ into a longer stop, with the earlier editors, so as to make ‘MASK MASK MASK’ mean ‘MASK’ The sentence then will be independent, like that which follows in the next line, of which Heyne says “MASK MASK MASK MASK MASK”",,794,0,,,
28103918,aeneid_book6,Conington,"The meaning of course is ‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’ but Anchises seems to point to the land as if he saw it in vision. The land seems to be that spoken of less hyperbolically 4. 480 foll., where v. 797 has already occurred, that of Ethiopia, though here Virg. seems to be speaking of the whole country, there only of the western extremity of it. ‘MASK MASK MASK’ like ‘MASK MASK MASK MASK MASK’ refers to the Zodiac, called by Arat. Phaen. 321, MASK MASK . Serv. comp. Lucan 3. 253, where the image is characteristically amplified: “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” The reference is probably to the overrunning of Ethiopia by C. Petronius A.U.C. 732, Heyne.",,795,0,,,
02249708,aeneid_book6,Conington,"“MASK MASK” 4. 481, a better epithet, as ‘MASK’ anticipates the next line. Perhaps it may suggest a doubt whether that line is not an interpolation from Book 4: it seems however to be contained in all MSS., and is noticed by Serv.",,796,0,,,
52883152,aeneid_book6,Conington,"The MSS. vary between ‘MASK’ and ‘MASK MASK’ the former however is read by all the first class MSS., though MASK Pal. and Gud. the last letter is erased. ‘MASK MASK’ with ‘MASK MASK’ a peculiar construction, the meaning being ‘MASK MASK MASK MASK MASK MASK MASK’ which would not have been expressed by ‘MASK’ with acc. Comp. ‘MASK MASK’",,798,0,,,
61167992,aeneid_book6,Conington,"instr. abl., the predictions of Augustus' coming being the cause of their dread. ‘MASK MASK’ the reading of the first class MSS., was restored by Heins. after Pierius for ‘MASK’",,799,0,,,
74174802,aeneid_book6,Conington,"intransitively, as MASK , “MASK MASK MASK MASK MASK MASK MASK MASK” comp. by Germ. Other instances are given by Freund. “MASK MASK” Catull. 11. 7. For the compound see on v. 287.",,800,0,,,
04960422,aeneid_book6,Conington,"Comp v. 392. “MASK MASK” Hor. 3 Od. 3. 9. Heyne and Schrader remark that Virg. has shown want of judgment in mentioning those only of Hercules' labours which were connected with Arcadia, as of course they could afford no measure of the hero's travels. Wagn. thinks the mention of the brazen-footed stag admissible, as it appears from Pind. Ol. 3. 26 foll. that Hercules' chase after it led him into the Hyperborean country: the remainder he has no doubt Virg. would have corrected if he had lived. The truth seems to be that Virg. conceives of Hercules generally as a hero who put down the various monsters in various parts of the world (comp. Soph. Trach. 1011, MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK ), and so compares him to Augustus, who in his progress received the submission of the various barbaric nations, the reference being to that expedition through the provinces, which occupied the emperor during the last four years of Virg.'s life, and from which he was returning when the dying poet met him. Comp. generally the depreciation of Hercules' exploits as contrasted with those of Epicurus, MASK foll., where one of the points dwelt on is the distance of the monsters destroyed from the abode of civilized man.",,801,0,,,
59460815,aeneid_book6,Conington,"The MSS. vary much in these tenses, Rom. having ‘MASK’ and ‘MASK’ Rom. and Med. ‘MASK’ or ‘MASK MASK’ while Pal., Rom., and the first reading of Med. and Gud. have ‘MASK’ There is of course no real question about the true readings: but the varieties are worth mentioning as showing how little even first class MS. evidence may be worth in such matters. A similar warning against absolute confidence in the authority, considerable as it is, of the ancient grammarians is afforded by the epithet ‘MASK’ which Serv., Charisius, p. 249 P, Diomedes, p. 437 P, and others all explain as a contracted form of ‘MASK’ MASK , an impossibility not only in metre but in language, as “MASK” is not the wind. Brazen feet are attributed to horses by Hom., Il. 8. 41, and other poets, the notion being that of strength and endurance, and, as a consequence, swiftness. ‘MASK MASK’ the common story was that Hercules had to bring the Cerynitian stag alive to Eurystheus, so Serv. thinks ‘MASK’ = “MASK MASK” Eur. H. F. 378 however represents him as killing it. “MASK MASK” MASK . For ‘MASK’ Markland wished to read ‘MASK MASK’ or else ‘MASK’ for ‘MASK’ in the next line; but Virg., as elsewhere (see v. 609), prefers variety. The force of ‘MASK’ is, ‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’ &c. In ‘MASK’ the reference is to the boar which Hercules slew.",,802,0,,,
